Traduzido Patch 1.1(Em Revisão) - Usar Este	
9B36C94546C9FCF5C093349330F5AFD1=Você acabou de encontrar um CRISTAL DE DOBRA. Você pode encontrar essas joias valiosas dentro de lugloxes e bases de dobra que tiveram os inimigos exterminados. Eles podem ser negociados com Blorto em Blim City em troca de discos de dobra. Quem sabe em que parte da galáxia esses discos podem fazer uma dobra? É literalmente uma galáxia infinita e sem fim lá fora.	9B36C94546C9FCF5C093349330F5AFD1=You just found a WARP CRYSTAL. You can find these valuable gems inside lugloxes and warp bases that have been cleared of enemies. They can be traded to Blorto in Blim City in exchange for warp discs. Who knows what part of the galaxy these discs might warp in? It's literally an infinite, never-ending galaxy out there.
8E44971D4B314F53F553FB8DA6C3893F=Você pode ter um alienígena invasor dentro de seu traje	8E44971D4B314F53F553FB8DA6C3893F=You may have an invasive alien inside your suit
3000FEE94EFF307FB986B79310FA454C=Você conheceu o Dr. Giblets, não conheceu?	3000FEE94EFF307FB986B79310FA454C=You met Dr. Giblets, didn't you?
18A36E8345EC2520292BD7BCF4881EFF=Você pode querer ser mais específico. Confirme também seu e-mail e escolha um nome de usuário real.	18A36E8345EC2520292BD7BCF4881EFF=You might want to be more specific. Also confirm your email and pick a real username.
496A01444A7FB1F601CF0797386827AB=Você deve comprar a Unidade de Esquiva	496A01444A7FB1F601CF0797386827AB=You must buy the Dodge Unit
30E0B717410660B812E7D0BE1184FD57=Você provavelmente pensou que a “palavra com R” aqui seria a ruim. Mas não: Reece é apenas “divorciado recentemente”.	30E0B717410660B812E7D0BE1184FD57=You probably thought the “R-word” here was gonna be the bad one. But no: Reece is just “Recently divorced.”
BE152F9C4300CA82A06FE78D5962C85B=Você vende porra alienígena?	BE152F9C4300CA82A06FE78D5962C85B=You sell alien cum?
F64663014FD33397FEC1E994372180F5=Você deveria acreditar em mim	F64663014FD33397FEC1E994372180F5=You should believe me
78B275F14C404050F717FE920511729C=Você deve provar só para ter certeza, mas parece que um furgle mijou aqui.	78B275F14C404050F717FE920511729C=You should taste it just to be sure, but it looks like a furgle pee'd here.
5D582A3543181A48323D7DAC9E696A6B=Você roubou isso da mesa de Clugg Nuggman quando ele não estava lá. Espero que você tenha um bom motivo!	5D582A3543181A48323D7DAC9E696A6B=You stole this from Clugg Nuggman's desk when he wasn't there. Hope you had a good reason!
49040E674416D7F7A8974F9CEE9E45F5=Você quer que o matemos?	49040E674416D7F7A8974F9CEE9E45F5=You want us to kill him?
2B6331B1490A39C3B72C36BED7389B60=Você não poderá alterar as recompensas até que a atual seja concluída.	2B6331B1490A39C3B72C36BED7389B60=You will not be able to change bounties until your current one is completed.
656901D046A954DD92C6AC8C7812053E=Você é foda pra caralho	656901D046A954DD92C6AC8C7812053E=You're pretty badass
CE3BF1384EA33DADC410EF9DAA08ED7C=Você está certo	CE3BF1384EA33DADC410EF9DAA08ED7C=You're right
2EE4620F46F5AA9C16CB40BE3647EDD7=Você está certo, estou condenado	2EE4620F46F5AA9C16CB40BE3647EDD7=You're right, I'm doomed
C2C21E04457FC532B413FB9015C802C4=Sua Casa	C2C21E04457FC532B413FB9015C802C4=Your House
EAE72C214064BFF604CAAEAF92BE379D=Seu Suit-O está infectado.	EAE72C214064BFF604CAAEAF92BE379D=Your Suit-O is infected.
CFC32CC0413DEE02E196938E4B49C862=Seu traje de recompensa irá regenerar automaticamente seus sinais vitais após ser danificado.	CFC32CC0413DEE02E196938E4B49C862=Your bounty suit will automatically regenerate your vitals after being damaged.
9D9D0BF24A19BCF4CF91E287D0AA16EE=Seu traje de recompensa irá regenerar automaticamente seus sinais vitais após ser danificado.<cf><cf>Tanques DuraShield podem ser derrubados por inimigos e darão ao seu traje um bônus de proteção além de sua saúde normal.	9D9D0BF24A19BCF4CF91E287D0AA16EE=Your bounty suit will automatically regenerate your vitals after being damaged.<cf><cf>DuraShield Pickups can be dropped by enemies and will give your suit some bonus protection on top of your normal health.
26A3083748E7C62B994EB5A314BFB5A8=Sua mochila a jato paira automaticamente quando atinge a altura máxima	26A3083748E7C62B994EB5A314BFB5A8=Your jetpack automatically hovers when it reaches maximum height
8140FC8947EBB56420AF55956DE02246=Seu_Mod	8140FC8947EBB56420AF55956DE02246=Your_Mod
8062E3F44DC060C15EE6FE8F4140AD71=Você é tão bobo, @R4v3nWolf hehe.	8062E3F44DC060C15EE6FE8F4140AD71=You’re so silly, @R4v3nWolf hehe.
E1B586E94AB6DC5E6726578A383AE370=Sim!	E1B586E94AB6DC5E6726578A383AE370=Yup!
5D12C022404C07DE2E910DBE7A1089BA=Sim! Não é amplamente conhecido, mas fui informado por um cientista do governo que estava tentando me recrutar para ser um agente secreto. Mas então eu li a mente do cientista e descobri que ele iria me trair, então eu arranquei seu cérebro e enfiei em sua garganta, forçando-o a comer seu próprio cérebro! Eu me senti mal por matá-lo de uma forma tão legal porque sua filha estava apaixonada por mim. Mas então eu disse que não posso ficar amarrado a uma mulher e ela entendeu e ainda transamos às vezes a propósito.	5D12C022404C07DE2E910DBE7A1089BA=Yup! It's not widely known but I was told about it by a government scientist who was trying to recruit me to be a secret agent. But then I read the scientist's mind and discovered he was going to double cross me so I ripped his brain out and shoved it down his throat, forcing him to eat his own brain! I felt bad killing him in such a cool way because his daughter was in love with me. But then I said I can't be tied down to one woman and she understood and we still hook up sometimes btw.
26CB0E544732964B6B01C680D62DBA7B=Pirueta-Z!	26CB0E544732964B6B01C680D62DBA7B=Z-Flip!
F85EA8B3457E924292AE57AA6397C5D5=CHAT DO PARAÍSO ZEPHYR	F85EA8B3457E924292AE57AA6397C5D5=ZEPHYR PARADISE CHAT
895679C043C2670EE33789B99B4E1C0A=ZZZ está certo, eles comem metal! Outro fato interessante é que, se você os seguir por tempo suficiente, eles o levarão ao ninho deles, cheio de ouro! Eu pessoalmente localizei um ninho glorioso que continha uma armadura dourada que tinha estatísticas incrivelmente altas aliás.	895679C043C2670EE33789B99B4E1C0A=ZZZ is right, they do eat metal! Another interesting fact is if you follow them long enough they'll lead you to their nest which is filled with gold! I personally located a greeble nest that contained a golden suit of armor which had incredibly high stats btw.
EF3C01A54A78FBC72D96D8B6F27E9E9E=Tigela de Zantron Teriyaki	EF3C01A54A78FBC72D96D8B6F27E9E9E=Zantron Teriyaki Bowl
2088FE95494992B67406B684B4959F96=Zantron en Papillote	2088FE95494992B67406B684B4959F96=Zantron en Papillote
645D3E264A680A3A9F514282C380687A=Zebra Guitarra	645D3E264A680A3A9F514282C380687A=Zebra Guitar
7A59BFB74D6AA2B762F66E82B3FEF333=Zeedo no Espeto	7A59BFB74D6AA2B762F66E82B3FEF333=Zeedo on a Stick
34BA05D74CCFF41EF628D285892F5BD3=Zephyr	34BA05D74CCFF41EF628D285892F5BD3=Zephyr
17FBEEAA4E4DEF07EEB7C0BDD8DDC348=Cataratas de Zephyr	17FBEEAA4E4DEF07EEB7C0BDD8DDC348=Zephyr Falls
B5D752C94687862EDC2EF58E84D4A19E=Wrap Zephyr de Jerk Poobie	B5D752C94687862EDC2EF58E84D4A19E=Zephyr Jerk Poobie Wrap
B4CF4C5243088FDF07FAB28DDEA4CA75=Paraíso Zephyr	B4CF4C5243088FDF07FAB28DDEA4CA75=Zephyr Paradise
7ED2B9C24A345135197FA499E30CE99E=Paraíso Zephyr	7ED2B9C24A345135197FA499E30CE99E=ZephyrParadise
22A3C4C847E54A51A8DE27B8006DF603=Zephyr\nArmadilha	22A3C4C847E54A51A8DE27B8006DF603=Zephyr\nFlytrap
9F0568F9441F425F3EEC0D89B1199BD3=Menos / Mais Zoom	9F0568F9441F425F3EEC0D89B1199BD3=Zoom Out / In
FCE35BFA4AA20F188F8FC5A8349F6D7C=[Restrição de Nível Presente: {bool} | Em combate: {cBool}]	FCE35BFA4AA20F188F8FC5A8349F6D7C=[Level Restriction Present: {bool} | In Combat: {cBool}]
CC13C1DF42FED9F87B076784CC8D335F=[Trancado] - {reason}	CC13C1DF42FED9F87B076784CC8D335F=[Locked] - {reason}
3098531C41874C8EA51D12A72F3DCF05=[SEM NOVAS POSTAGENS] - {Reason}	3098531C41874C8EA51D12A72F3DCF05=[NO NEW POSTS] - {Reason}
2DDDA1CB4C7B608B1048E4A53BCF6109=[Tempo máximo ocioso da história: {maxtime}][Temporizador: {time}]	2DDDA1CB4C7B608B1048E4A53BCF6109=[Story Idle Max Time: {maxtime}][Timer: {time}]
52F0ED1849B3B31DDB1ABCB60CA245BB=[Restrições de ociosidade da história][Geral: {generalCount}][Espaço: {spaceCount}][Palestrantes: {speakerCount}]	52F0ED1849B3B31DDB1ABCB60CA245BB=[Story Idle Restrictions][General: {generalCount}][Space: {spaceCount}][Speakers: {speakerCount}]
6B7D5E5540FE3C672227F1AC15FA14DD=[Histórias em Execução: {bool}][Locutor: {speakerTag}][Sequência: {sequenceName}]	6B7D5E5540FE3C672227F1AC15FA14DD=[Story Idle Running: {bool}][Speaker: {speakerTag}][Sequence: {sequenceName}]
D5449CA847303CED8AC7D3A10E4BCC15=[Esta mensagem foi apagada por um moderador]	D5449CA847303CED8AC7D3A10E4BCC15=[This message deleted by a moderator]
"63B955E04DBF7D499C65BFB2789FA4FE=[Cartas Colecionáveis] Conjunto Completo de Cartas ""Além das Estrelas II: O Retorno de Skren"""	"63B955E04DBF7D499C65BFB2789FA4FE=[Trading Cards] Complete Set of ""Beyond The Stars II: Return of Skren"" Cards"
"2BACC970440CDD0219715DBF72C36967=[Cartas Colecionáveis] Conjunto Completo de Cartas ""Os Presentes Mais Patetas da Galáxia"""	"2BACC970440CDD0219715DBF72C36967=[Trading Cards] Complete Set of ""Galaxy's Goofiest Gifts"" Cards"
"C69E3C054AEECE8A3F6F7DAA852871AA=[Cartas Colecionáveis] Conjunto Completo de Cartas ""Saco de Lixo para Bebês"""	"C69E3C054AEECE8A3F6F7DAA852871AA=[Trading Cards] Complete Set of ""Trash Bag Babies"" Cards"
B74B5BC740E1267AD602E29315583D7D=[{Name}] Concluído: {bool}	B74B5BC740E1267AD602E29315583D7D=[{Name}] Completed: {bool}
5CF3C72A495755B739BD449FD1EE04FB=[{Name}] Rastreamento: {bool} | Máx.: {iMax} | Progresso: {iProg}	5CF3C72A495755B739BD449FD1EE04FB=[{Name}] Tracking: {bool} | Max: {iMax} | Progress: {iProg}
6EC991FD4CED37026A03F1BF91F57BFA=[{count} / {max}] {name}	6EC991FD4CED37026A03F1BF91F57BFA=[{count} / {max}] {name}
C2C86AFC4CB15E6B1F597786F587ABCC=o cara acima também disse que mata os caras com a mente, quem tá falando a verdade?	C2C86AFC4CB15E6B1F597786F587ABCC=above guy also zaid he kills bros w his mind so whats the tr*th
362D12B14533C625B9EE90AB9642DF66=malware	362D12B14533C625B9EE90AB9642DF66=alware
6CCFB3934B4EE3B998866DA1CC19F4D6=e sim o pênis dele também é meu pênis	6CCFB3934B4EE3B998866DA1CC19F4D6=and yes his penis is also my penis
5A4CB6F843D5DA38CADFE1B46AA60C87=você vai voltar para casa??? gene está sendo irritante pra caralho | sério volte pra cá	5A4CB6F843D5DA38CADFE1B46AA60C87=are you coming back home??? gene's being fucking annoying | seriously get back here
6DA320FA4D16C54FEC6E6EAB81174F2D=você não é um garotinho que está usando o traje de recompensa de seu pai morto para postar aqui	6DA320FA4D16C54FEC6E6EAB81174F2D=arent you a little kid who is using his dead dads bounty suit to post here
2E17A63A4720BF55087664BB81BEE819=aw :) amo vocês <3 executei alguém que disse que estava com o cara errado :( e descobri que eles estavam falando a verdade :( era o cara errado :( mas acontece que ele também era um criminoso procurado :) apenas não é quem eu procurava :(	2E17A63A4720BF55087664BB81BEE819=aw :) love you guys <3 i executed someone who said i had the wrong guy :( and i found out they were telling the truth :( it was the wrong guy :( but it turns out he was also a wanted criminal :) just not the right one :(
DA094BE14F6545EB5BD0F69998F55407=aw :) isso soa bem :) você nunca está sozinho :)	DA094BE14F6545EB5BD0F69998F55407=aw :) that sounds kind of nice :) you're never alone :)
E5B3DF0244575633845A6C9B7EAA7478=aw :) essa é a coisa mais legal que eu já ouvi você fazer @KillTheWeak! <3	E5B3DF0244575633845A6C9B7EAA7478=aw :) that's the nicest thing i've ever heard you do @KillTheWeak! <3
7C59EAE54E6D58B2E489EAA53E0E356C=aw :) vocês são tão fofos <3	7C59EAE54E6D58B2E489EAA53E0E356C=aw :) you guys are so cute <3
0C77974649A8AEBA1F3D05806ED59832=voltar	0C77974649A8AEBA1F3D05806ED59832=back
800772194F0C48C15F2D459A65886F3E=bobo você não vê que isso é completamente inventado como se nada disso fosse real	800772194F0C48C15F2D459A65886F3E=bobo dont you see this is completely made up like none of this is real
4F194A4A4F4B7FACFD6B1E86E590B346=amigo	4F194A4A4F4B7FACFD6B1E86E590B346=buddy
7C8F914D4B31D92D64C4C7B1D1A32AE4=você pode confiar nos fornecedores do paraíso zephyr??	7C8F914D4B31D92D64C4C7B1D1A32AE4=can you trust vendors on zephyr paradise??
E8BDD16A44888F9EC702F5BC7E9CF358=morte louca e sortuda	E8BDD16A44888F9EC702F5BC7E9CF358=crazy lucky kill
552338F2438783D45A3977B822DD6851=bebêscrocantes lordedopantâno zhitt 6pernas queefsar veiacicatrical garotostapete testedoolfato chupapilhas molhacama porqueestãorindo	552338F2438783D45A3977B822DD6851=crunchbabies lordswamp zhitti 6legs queefsar lodescar carpetboys smelltest batterysucker wetbed sloppers
61A5F7324C1065A5E61902927078E938=caralho, obrigado pelo conselho, mas estou quebrando esses velhos pedaços secos de esterco e não há ouro neles? Acho que estou apenas em uma latrina normal e não em um ninho greeble.	61A5F7324C1065A5E61902927078E938=dang thanks for the advice but i'm breaking open these dry old pieces of dung and there's no gold in them? i guess i'm just in a normal latrine and not a greeble nest.
68D509024E7A9819FE404BB9B58E60F3=caralho, isso parece loucura! aquela espaçonave deve ter custado uma tonelada...	68D509024E7A9819FE404BB9B58E60F3=dang that sounds crazy! that spaceship must've cost a ton...
6D97C20E43F48CE2FA86E09C44D56CC7=nem li	6D97C20E43F48CE2FA86E09C44D56CC7=didnt read
209CD36B44A086A9D89E918E2F7067D6=não se preocupe comigo e com o gene, estamos seguros | apenas termine isso ok??? boa sorte | você realmente vai fazer isso, eu acho. isso é loucura | é foda pra caralho que você vai salvar o mundo	209CD36B44A086A9D89E918E2F7067D6=don't worry about me and gene, we're safe | just finish this okay??? good luck | you're really gonna do this i think. that's crazy | it's so fucked up that you're gonna save the world
909BBDDC404811662BE7939DE0EC1029=não finja que você não está aí caralho, eu sei que você está aí GENE	909BBDDC404811662BE7939DE0EC1029=dont pretend like your not there, i know your fucking there GENE
29614415401916C708F14EBAC044CEFD=não se preocupe, minha espécie vive para sempre GENE	29614415401916C708F14EBAC044CEFD=dont worry, my species lives forever GENE
EBD0C8F247E636FBBA486C8882A29064=contagem de perfuração de dose???+++	EBD0C8F247E636FBBA486C8882A29064=dose punching count???+++
7B1E4BAF461F4FA01F617BBF987A8EF2=duvido. Eu tenho um detector de traumas e ele não dispara há anos. não desde o genocídio que cometi	7B1E4BAF461F4FA01F617BBF987A8EF2=doubt it. i have a trauma detector and it hasn't gone off in ages. not since the genocide i committed
17711DCF4AA02F230086EAA010F51BCC=dreg town é uma merda TÓPICO DE DEBATE	17711DCF4AA02F230086EAA010F51BCC=dreg town sucks DEBATE THREAD
F76CF60D4F614F77FD5ED78F63D43669=todos ignorem @Psyck0guts ele é literalmente uma criança de dez anos	F76CF60D4F614F77FD5ED78F63D43669=everyone ignore @Psyck0guts he's literally a ten year old child
4227CE0A4BE0B48E182E57B84EBE25C0=fona como vc tem guelras e pelo de peixe ao mesmo tempo???+++	4227CE0A4BE0B48E182E57B84EBE25C0=fona how do u have fish gills and hair at same time???+++
29893B5F4FFF013DFB4DF4A37419977B=para o pó de algas :( normalmente é tão bom <3 mas desta vez acho que está misturado com alguma coisa :( minhas escamas estão pegajosas :( minha melhor amiga de infância morreu de escamas pegajosas :( então a mãe dela começou a tentar me sequestrar para substituí-la :( tivemos que conseguir uma ordem de restrição	29893B5F4FFF013DFB4DF4A37419977B=for the kelp powder :( it's normally soo good <3 but this time i think it's laced with something :( my scales are sticky :( my childhood best friend died from sticky scales :( then her mom started trying to abduct me to replace her :( we had to get a restraining order
11B874A249FE192E4BB741A7036FBE21=vai se foder	11B874A249FE192E4BB741A7036FBE21=fuck you
942999E044663C2AB5F146B368040E29=gatlus é uma merda, esse é o meu veredicto agora que estamos aqui há um tempo | Eu continuo olhando pela janela e está uma merda lá fora. deserto total essa porra | desculpe ser um idiota, só acho que já assisti tudo na tv, então espero que algo interessante aconteça lá fora e estou perdendo as esperanças	942999E044663C2AB5F146B368040E29=gatlus fuckin sucks, that's my verdict now that we've been here for a bit | i keep lookin out the window and it's just shit out there. total fuckin wasteland | sorry to be a dick i just think i've already watched everything on tv so i'm hoping something interesting happens outside and i'm losing hope
"B3FB08404E72D0F02210418F6E0612B8=Deus, esses malditos fóruns de caçadores de recompensas... | eu juro por deus eu vou fazer uma nova conta um dia desses e vou matar esses filhos da puta fodidos de merda | oh, desculpe por dizer ""matar"", aposto que isso os faz lembrar de suas casas"	"B3FB08404E72D0F02210418F6E0612B8=god these fuckin bounty hunter forums... | i swear 2 god im gonna make a new account one of these days and go scorched earth on those motherfuckers | oh sorry for saying ""scorched earth"" i bet that hits a little close 2 home for u"
55D2A19B47681EDCA7EA04BE2403EC0A=boa ideia @LadyEsmer. Acabei de colocar um novo e agora a coisa não para. há muita coisa que não processei. anos de derramamento de sangue se acumularam dentro de mim. o bem e o mal reduzidos à pulsação desencantada de balas e bombas. também aquela coisa com as freiras espaciais. agora eu só tenho que substituir a bateria do meu processador de trauma e devo estar pronto para ir	55D2A19B47681EDCA7EA04BE2403EC0A=good idea @LadyEsmer. i just put a new one in and now the thing won't shut up. there's a lot i haven't processed. years of bloodshed built up inside me. good and evil reduced to the disenchanted pulse of bullets and bombs. also that stuff with the space nuns. now i just have to replace the battery on my trauma processor and i should be good to go
41D4AAE548EF53F53841808E742C8495=bom ponto CARALHO, QUERO CORTAR A PORRA DA GARGANTA DO MEU IRMÃO E VER ELE SE ENGASGAR COM SEU PRÓPRIO SANGUE QUE TAMBÉM É MEU SANGUE	41D4AAE548EF53F53841808E742C8495=good point FUCK I WANT TO SLIT MY BROTHERS THROAT AND WATCH HIM CHOKE ON HIS OWN BLOOD WHICH IS ALSO MY BLOOD
9323D7D7429FBE86BFBBB7BD61101218=graxis pn3207 em port terrene	9323D7D7429FBE86BFBBB7BD61101218=graxis pn3207 on port terrene
09E2D5B846AB090BE7C4A2B86E0524F1=idiotas grebles FIZERAM UM BURACO NA LADO DO MEU NAVIO QUE PROVAVELMENTE É MINHA CULPA PORQUE ELES COMEM SUCATA E MEU NAVIO É UM PEDAÇO COMPLETO DE MERDA E AGORA ESTOU PERSEGUINDO GREEBLES POR AÍ E ESFAQUEANDO ELES ENQUANTO GRITAM E TENTAM SE ESCONDER NA SUJEIRA	09E2D5B846AB090BE7C4A2B86E0524F1=greeble dickheads ATE A HOLE IN THE SIDE OF MY SHIP WHICH IS PROBABLY MY FAULT BECAUSE THEY EAT SCRAP METAL AND MY SHIP IS A COMPLETE PIECE OF SHIT AND NOW IM CHASING GREEBLES AROUND STABBING THEM AS THEY TRY TO HIDE IN THE DIRT AND SCREAMING
E5B7A53E495C21F5A1B80882FF30F388=caras com paus me fodem. não sei por que, mas há algo sobre um cara vindo atrás de mim com um pedaço de pau que realmente me desconcerta. eu preferiria se eles tivessem apenas armas	E5B7A53E495C21F5A1B80882FF30F388=guys with sticks fuck me up. i don't know why but there's something about a guy coming after me with a stick that really throws me off. i would prefer if they just had guns
44D5D59A4C2CDAE0F0491AA2678E01FE=você tem lido os fóruns de caçadores de recompensas??? | os caras lá são psicopatas | me faça um favor e não fique como esses merdas	44D5D59A4C2CDAE0F0491AA2678E01FE=have u been reading the bounty hunter forums??? | the guys on there are fuckin psycho | do me a favor and don't turn out like those fucks
CCE7B41D414F0AC5BD71EEB1EEA037FD=ele foi retirado do traje antes que começasse a rasgar a carne. os hipercaranguejos zurmeses são muito inteligentes. desculpe @Psyck0guts você provavelmente não deveria ter lido isso	CCE7B41D414F0AC5BD71EEB1EEA037FD=he was pulled out of the suit before the flesh rending began. zurmese hypercrabs are very smart. sorry @Psyck0guts you probably shouldn't have read that
E2FDDA434365E1B495603EB4517C232D=ele está falando de sexo, bobo	E2FDDA434365E1B495603EB4517C232D=he's talking about sex, bobo
B45D26344B823697CCABF99B43B11ED4=olá garoto. pensei em dar algumas dicas do mestre caçador de recompensas | DICA 1: lembre-se de atirar nos inimigos e matá-los | DICA 2: não seja atingido por ataques inimigos. esses vão te machucar | ok isso é tudo que eu tenho. boa sorte lá fora	B45D26344B823697CCABF99B43B11ED4=hello kid. thought i'd give u some tips from master bounty hunter | TIP 1: remember to shoot enemies and kill them | TIP 2: do not get hit by enemy attacks. those will hurt u | ok that's all i got. good luck out there
7FC6521F4A6A7CF0D630E99B8AC5B394=ajuda :( comprei um lanche no paraíso zephyr e está me deixando doente :(	7FC6521F4A6A7CF0D630E99B8AC5B394=help :( i bought a snack on zephyr paradise and it's making me sick :(
3F51C6AC433958447E4A56858BD7F95D=ei, você já matou aquele chefe? | estou tentando encontrar baterias para o controle remoto da tv | salvar a terra para que possamos consertar o controle remoto da tv | ok esquece encontrei baterias não se preocupe em salvar a terra	3F51C6AC433958447E4A56858BD7F95D=hey did you kill that boss yet? | i'm trying to find batteries for the tv remote | save earth so we can fix the tv remote | okay nvm i found batteries don't worry about saving earth
DBB98A4F4BE9BED54B05078FDBAC01FF=ei, tive uma ideia estranha | o G3 está vendendo humanos como drogas, certo? e estamos procurando a mamãe e o papai??? | então por que não COMPRAMOS a mamãe e o papai??? isso é estúpido????? | ok, sim, pensei sobre isso e não tenho ideia de como os encontraríamos. olha só estou lançando ideias aqui. nem todas serão as melhores que já vi na vida	DBB98A4F4BE9BED54B05078FDBAC01FF=hey i just had a weird idea | the G3 are selling humans as drugs, right? and we're looking for mom and dad??? | so why don't we just BUY mom and dad??? is that stupid????? | okay yeah i thought about it and i have no idea how we'd even find them. look i'm just pitching ideas here. not all of them are gonna be winners
94D631644B50C9913857899DEC71249B=ei, se você ainda estiver vivo e encontrar minha faca, não dê ouvidos a nada do que ela diz | especialmente se for sobre mim | sério, talvez apenas coloque um pouco de fita adesiva sobre a boca dela	94D631644B50C9913857899DEC71249B=hey if ur actually still alive and find my knife, dont listen to anything it says | especially if its about me | seriously maybe just put some duct tape over its mouth
40C00ED64B772EF14CA6F9AB20D454E5=ei sou eu jorb novamente do sr. keeps | compre mais merdas | meu pai odeia vender coisas, mas também não pode pagar nosso aluguel na maioria dos meses, então venha aqui e aponte suas armas estranhas para ele e o force a vender coisas para você | como uma espécie de roubo reverso, vai ser legal	40C00ED64B772EF14CA6F9AB20D454E5=hey it's me jorb again from mr. keep's | buy more shit | my dad hates selling stuff but also he can't afford to pay our rent most months so just come over here and point your weird guns at him and force him to sell you stuff | like a kind of Reverse robbery thing, it'll be cool
1E18D83C470EDC69A09B7A9B461A0D9C=ei sou eu, Jorb de novo | ouvi dizer que você está prestes a morrer, então venha gastar todo o seu dinheiro na loja de penhores bem rápido | não importa o que você comprar, apenas certifique-se de gastar literalmente todo o seu dinheiro ok obrigado tchau	1E18D83C470EDC69A09B7A9B461A0D9C=hey it's me jorb again | i heard your about to die so come spend all your money at the pawn shop real quick | it doesnt matter what you buy just make sure you spend literally all your money ok thanks bye
05A1DC2748C4B356584890A97D0CA84C=ei sou eu gene | preciso pegar algo emprestado do seu quarto | Vou colocá-lo de volta quando terminar, mas não tocaria nele se fosse você	05A1DC2748C4B356584890A97D0CA84C=hey its gene | i need to borrow something from ur room | i'll put it back when i'm done with it but i wouldn't touch it if i were u
42A666C1440A8193E8CFC68BA7EC6D17=ei garoto eu preciso que vc volte pra casa tipo agr | as coisas estão uhhhh | as coisas não estão boas | É uma emergência	42A666C1440A8193E8CFC68BA7EC6D17=hey kid i need u 2 get back 2 the house STAT | things are uhhhh | things are Not good | its an emergency
C82E81B148743CE08F1DA3AC459CD73A=ei garoto, vc ainda esta vivo? | vou assumir que sua falta de resposta significa que vc tá morto | sem problemas, se alguém achar que este traje é propriedade de gene zaroothian e vc precisa devolvê-lo imediatamente à minha nova casa legal	C82E81B148743CE08F1DA3AC459CD73A=hey kid, u alive still? | im going to assume ur lack of response means your dead | no problem, if someone else finds this suit its property of gene zaroothian and u need to immediately return it to my new cool house
34A119484747970754DFC08A6BDC0F45=ei, pare de brincar com seu novo brinquedo | sua irmã está surtando | e eu tenho algumas novas recompensas para você	34A119484747970754DFC08A6BDC0F45=hey quit fuckin around out there with ur new toy | your sister is freaking out | and i have some new bounties for u
E20F4CF2423C6BE486223B890688FA92=ei uhhhh não fique bravo mas posso ter quebrado o computador do seu quarto | vou ser sincero, estava tentando assistir um pornôzão nele | e consegui, mas acidentalmente derrubei o computador da mesa e agora tá quebrado	E20F4CF2423C6BE486223B890688FA92=hey uhhhh don't get mad but i may have broken the computer in ur room | i'll be honest i was trying to watch porn on it | and i succeeded but then i accidentally knocked the computer off the desk and its broken now
A81EF6394C4F968B7CEA8CA221B061EF=ei, toma cuidado nesses planetas exóticos não civilizados | basicamente tudo pode te deixar doente ou te matar | não toque em nada. nem mesmo no chão, se possível. O chão também pode ter doenças	A81EF6394C4F968B7CEA8CA221B061EF=hey watch ur back on those exotic uncivilized planets | basically everyhting can get u sick or kill you | don't touch anything. not even the ground if possible. ground can have diseases too
3F52323F4A493BE925319A8637689A5E=ei, sou eu lizzie | gene me ligou com isso... O bagulho mensageiro | ele diz que você está morto, mas ele tá falando merda | você ainda está brincando por aí nessa merda? você pode tentar encontrar alguma comida que os humanos possam comer	3F52323F4A493BE925319A8637689A5E=hey, its lizzie | gene hooked me up with this... messenger thing | he says you're dead but he's full of shit | are you still fucking around out there? can you try to find some food humans can eat
164D14544111A5A72817BEA4AF95E50F=ei... obrigada por vir me buscar | eu sei que as coisas estão loucas agora, então estou feliz por ainda ter uma família como você por perto para confiar | estou enviando isso por mensagem de texto porque seria muito doloroso ser tão sincera com você cara a cara | agora vá se divertir em suas aventuras idiotas do caralho ok tchau	164D14544111A5A72817BEA4AF95E50F=hey... thanks for coming to get me | i know things are crazy right now so i'm glad i still have family like you close by to rely on | i'm sending this via text because it would be too painful to be this sincere to you IRL | now go have fun on your dumb fuckin advenures ok bye
E42F2B4C470E18BBB5F438955B253EEC=que tal seu cu	E42F2B4C470E18BBB5F438955B253EEC=how about your ass hole
26B2054A4D7D26CDC7846C8628F999F7=como lidar com inimigos corpo a corpo???	26B2054A4D7D26CDC7846C8628F999F7=how to deal with melee enemies???
E8F6F4A0411EAB2670D9BAA71D84EA6D=como vc digita tanto eu não tenho teclado no meu traje KKKKKKK+++	E8F6F4A0411EAB2670D9BAA71D84EA6D=how u tpye so much i do nut have keybort in my suit lol+++
6A3F1F17429ECE3637992DA065313C65=como isso ainda vai	6A3F1F17429ECE3637992DA065313C65=hows this still going
C1225ED44CA82B9C045F32A598EA4A12=cuanto custa seu aluguel???+++	C1225ED44CA82B9C045F32A598EA4A12=hwo much is ur rent???+++
32C17A2141353CA4C79EFD91C3E715AC=aposto que você está se divertindo pra caralho brincando com seu novo traje de brinquedo | sério, é bom você não estar morto	32C17A2141353CA4C79EFD91C3E715AC=i bet you're having a real fucking good time messing around with your new toy suit | seriously, you better not be dead
